salsah-id,salsah-url,dsp-url,dsp-iiif-image-api-info,dsp-iiif-image-api-full,signature,former-number,filename,bemerkungen
449973,https://data.dasch.swiss/resources/449973,https://ark.dasch.swiss/ark:/72163/1/0812/6Y4SF9kMSW2mllby6xkoggp,https://iiif.dasch.swiss/0812/5LRbRkw4YUT-wWPMvNwkcXV.jpx/info.json,https://iiif.dasch.swiss/0812/5LRbRkw4YUT-wWPMvNwkcXV.jpx/full/max/0/default.jpg,SGV_12N_27738,MC 38,sgv.dir/images/SGV_12N_27738.TIF,Bild fehlt auf der Festplatte.
449974,https://data.dasch.swiss/resources/449974,https://ark.dasch.swiss/ark:/72163/1/0812/CkBaV8k8QJOWOMGG5E5mAQS,https://iiif.dasch.swiss/0812/0qHEiFmlQRO-qCaCVDjMHBP.jpx/info.json,https://iiif.dasch.swiss/0812/0qHEiFmlQRO-qCaCVDjMHBP.jpx/full/max/0/default.jpg,SGV_12N_27739,MC 39,sgv.dir/images/SGV_12N_27739.TIF,Bild fehlt auf der Festplatte.
449975,https://data.dasch.swiss/resources/449975,https://ark.dasch.swiss/ark:/72163/1/0812/msJGEhykTOO2fc2AG3Fg0wu,https://iiif.dasch.swiss/0812/75lgVwoLAEu-dYYMWVV0tP8.jpx/info.json,https://iiif.dasch.swiss/0812/75lgVwoLAEu-dYYMWVV0tP8.jpx/full/max/0/default.jpg,SGV_12N_27740,MC 40,sgv.dir/images/SGV_12N_27740.TIF,Bild fehlt auf der Festplatte.
449976,https://data.dasch.swiss/resources/449976,https://ark.dasch.swiss/ark:/72163/1/0812/f8lMlOP=QZGxTnE1KaLk6ga,https://iiif.dasch.swiss/0812/72y3kSSBVXA-ehX9pH94AAO.jpx/info.json,https://iiif.dasch.swiss/0812/72y3kSSBVXA-ehX9pH94AAO.jpx/full/max/0/default.jpg,SGV_12N_27741,MC 41,sgv.dir/images/SGV_12N_27741.TIF,Bild fehlt auf der Festplatte.
449977,https://data.dasch.swiss/resources/449977,https://ark.dasch.swiss/ark:/72163/1/0812/yGySuxuaSri6aTNktgFJHAa,https://iiif.dasch.swiss/0812/2dNC1xMo6Ah-1diKaiSBOCH.jpx/info.json,https://iiif.dasch.swiss/0812/2dNC1xMo6Ah-1diKaiSBOCH.jpx/full/max/0/default.jpg,SGV_12N_27742,MC 42,sgv.dir/images/SGV_12N_27742.TIF,Bild fehlt auf der Festplatte.
449978,https://data.dasch.swiss/resources/449978,https://ark.dasch.swiss/ark:/72163/1/0812/l4hxrRGBRnGIapUoqPpPoQf,https://iiif.dasch.swiss/0812/0T0WR5IwRfF-68vpjTu1U2X.jpx/info.json,https://iiif.dasch.swiss/0812/0T0WR5IwRfF-68vpjTu1U2X.jpx/full/max/0/default.jpg,SGV_12N_27743,MC 43,sgv.dir/images/SGV_12N_27743.TIF,Bild fehlt auf der Festplatte.
449979,https://data.dasch.swiss/resources/449979,https://ark.dasch.swiss/ark:/72163/1/0812/1RhuXZiiRRWIkx1jtiWvGAI,https://iiif.dasch.swiss/0812/6HUo1QrubIq-Eb2uZDBAIg9.jpx/info.json,https://iiif.dasch.swiss/0812/6HUo1QrubIq-Eb2uZDBAIg9.jpx/full/max/0/default.jpg,SGV_12N_27744,MC 44,sgv.dir/images/SGV_12N_27744.TIF,Bild fehlt auf der Festplatte.
449980,https://data.dasch.swiss/resources/449980,https://ark.dasch.swiss/ark:/72163/1/0812/R_v=xiSeRpS01xQ6h8kTjgj,https://iiif.dasch.swiss/0812/7cbCPpsspFB-pZASPF5O4zj.jpx/info.json,https://iiif.dasch.swiss/0812/7cbCPpsspFB-pZASPF5O4zj.jpx/full/max/0/default.jpg,SGV_12N_27745,MC 45,sgv.dir/images/SGV_12N_27745.TIF,Bild fehlt auf der Festplatte.
449981,https://data.dasch.swiss/resources/449981,https://ark.dasch.swiss/ark:/72163/1/0812/1yan84J6SeGK2jatxTy=SA7,https://iiif.dasch.swiss/0812/7NwtRX3wP9K-D6mctUWMfEr.jpx/info.json,https://iiif.dasch.swiss/0812/7NwtRX3wP9K-D6mctUWMfEr.jpx/full/max/0/default.jpg,SGV_12N_27746,MC 46,sgv.dir/images/SGV_12N_27746.TIF,Bild fehlt auf der Festplatte.
449982,https://data.dasch.swiss/resources/449982,https://ark.dasch.swiss/ark:/72163/1/0812/BtPHQxzASmqvECoyEt9xugm,https://iiif.dasch.swiss/0812/2ZUa5rKwPA7-WghK28VudE7.jpx/info.json,https://iiif.dasch.swiss/0812/2ZUa5rKwPA7-WghK28VudE7.jpx/full/max/0/default.jpg,SGV_12N_27747,MC 47,sgv.dir/images/SGV_12N_27747.TIF,Bild fehlt auf der Festplatte.
449983,https://data.dasch.swiss/resources/449983,https://ark.dasch.swiss/ark:/72163/1/0812/p3DuCZz6QqOKXfxuZlX1nwm,https://iiif.dasch.swiss/0812/6d80pyAI1NB-Yw22mIC70d6.jpx/info.json,https://iiif.dasch.swiss/0812/6d80pyAI1NB-Yw22mIC70d6.jpx/full/max/0/default.jpg,SGV_12N_27748,MC 48,sgv.dir/images/SGV_12N_27748.TIF,Bild fehlt auf der Festplatte.
449984,https://data.dasch.swiss/resources/449984,https://ark.dasch.swiss/ark:/72163/1/0812/Gnqz4fHZT7C8YlKPfy2L3QA,https://iiif.dasch.swiss/0812/29pXOE7kbaC-HIuCNxAfNxv.jpx/info.json,https://iiif.dasch.swiss/0812/29pXOE7kbaC-HIuCNxAfNxv.jpx/full/max/0/default.jpg,SGV_12N_27749,MC 49,sgv.dir/images/SGV_12N_27749.TIF,Bild fehlt auf der Festplatte.
449985,https://data.dasch.swiss/resources/449985,https://ark.dasch.swiss/ark:/72163/1/0812/Sfrg3AAPRWuoUfKwkU=2AAV,https://iiif.dasch.swiss/0812/7WhBx40rqrJ-OTfJugCH8Ug.jpx/info.json,https://iiif.dasch.swiss/0812/7WhBx40rqrJ-OTfJugCH8Ug.jpx/full/max/0/default.jpg,SGV_12N_27750,MC 50,sgv.dir/images/SGV_12N_27750.TIF,Bild fehlt auf der Festplatte.
449986,https://data.dasch.swiss/resources/449986,https://ark.dasch.swiss/ark:/72163/1/0812/51Fw7M49ToeIIIjmS_TLWw=,https://iiif.dasch.swiss/0812/3urj6lOTfxs-oNaCFyiE6wZ.jpx/info.json,https://iiif.dasch.swiss/0812/3urj6lOTfxs-oNaCFyiE6wZ.jpx/full/max/0/default.jpg,SGV_12N_27751,MC 51,sgv.dir/images/SGV_12N_27751.TIF,Bild fehlt auf der Festplatte.
449987,https://data.dasch.swiss/resources/449987,https://ark.dasch.swiss/ark:/72163/1/0812/BEvbOmosQI6WjE6SMQnWZAF,https://iiif.dasch.swiss/0812/2GIml3qQLXo-yg1bDyZm2T0.jpx/info.json,https://iiif.dasch.swiss/0812/2GIml3qQLXo-yg1bDyZm2T0.jpx/full/max/0/default.jpg,SGV_12N_27752,MC 52,sgv.dir/images/SGV_12N_27752.TIF,Bild fehlt auf der Festplatte.
449988,https://data.dasch.swiss/resources/449988,https://ark.dasch.swiss/ark:/72163/1/0812/9z6OB4mZRs2DnC_J4vJtGAS,https://iiif.dasch.swiss/0812/3OVgpXEXi2n-RvAjq3u9RdA.jpx/info.json,https://iiif.dasch.swiss/0812/3OVgpXEXi2n-RvAjq3u9RdA.jpx/full/max/0/default.jpg,SGV_12N_27753,MC 53,sgv.dir/images/SGV_12N_27753.TIF,Bild fehlt auf der Festplatte.
449989,https://data.dasch.swiss/resources/449989,https://ark.dasch.swiss/ark:/72163/1/0812/DQ89bMSQRz=ZUElGmp_=4Ap,https://iiif.dasch.swiss/0812/6mfTGg3AKQp-uJRDgoPxj59.jpx/info.json,https://iiif.dasch.swiss/0812/6mfTGg3AKQp-uJRDgoPxj59.jpx/full/max/0/default.jpg,SGV_12N_27754,MC 54,sgv.dir/images/SGV_12N_27754.TIF,Bild fehlt auf der Festplatte.
449990,https://data.dasch.swiss/resources/449990,https://ark.dasch.swiss/ark:/72163/1/0812/Pvp8rdkkQE6m0ixgOdJP3wI,https://iiif.dasch.swiss/0812/2vyzaEz2wvL-qHHlFWRBMSm.jpx/info.json,https://iiif.dasch.swiss/0812/2vyzaEz2wvL-qHHlFWRBMSm.jpx/full/max/0/default.jpg,SGV_12N_27755,MC 55,sgv.dir/images/SGV_12N_27755.TIF,Bild fehlt auf der Festplatte.
449991,https://data.dasch.swiss/resources/449991,https://ark.dasch.swiss/ark:/72163/1/0812/nWILufnEQ6=VDQb9hc4hZAY,https://iiif.dasch.swiss/0812/0sql35tw378-cf8BJKmm2iG.jpx/info.json,https://iiif.dasch.swiss/0812/0sql35tw378-cf8BJKmm2iG.jpx/full/max/0/default.jpg,SGV_12N_27756,MC 56,sgv.dir/images/SGV_12N_27756.TIF,Bild fehlt auf der Festplatte.
449992,https://data.dasch.swiss/resources/449992,https://ark.dasch.swiss/ark:/72163/1/0812/ezZx0kksSA=bM5ucc9S7agJ,https://iiif.dasch.swiss/0812/0vwPhl0zTye-wg8Nqha1tjj.jpx/info.json,https://iiif.dasch.swiss/0812/0vwPhl0zTye-wg8Nqha1tjj.jpx/full/max/0/default.jpg,SGV_12N_27757,MC 57,sgv.dir/images/SGV_12N_27757.TIF,Bild fehlt auf der Festplatte.
449993,https://data.dasch.swiss/resources/449993,https://ark.dasch.swiss/ark:/72163/1/0812/c2qstbAtQwG_L9gAY3aEZwt,https://iiif.dasch.swiss/0812/5edOQQrw4Ja-Vu04GstMlgV.jpx/info.json,https://iiif.dasch.swiss/0812/5edOQQrw4Ja-Vu04GstMlgV.jpx/full/max/0/default.jpg,SGV_12N_27758,MC 58,sgv.dir/images/SGV_12N_27758.TIF,Bild fehlt auf der Festplatte.
449994,https://data.dasch.swiss/resources/449994,https://ark.dasch.swiss/ark:/72163/1/0812/0tPQbRhTRCeY1NRYFmaiCwN,https://iiif.dasch.swiss/0812/6NEqUBWXnJb-AfguYy4CauT.jpx/info.json,https://iiif.dasch.swiss/0812/6NEqUBWXnJb-AfguYy4CauT.jpx/full/max/0/default.jpg,SGV_12N_27759,MC 59,sgv.dir/images/SGV_12N_27759.TIF,Bild fehlt auf der Festplatte.
449995,https://data.dasch.swiss/resources/449995,https://ark.dasch.swiss/ark:/72163/1/0812/VzMrODglQ9SpJyUumwEsuwE,https://iiif.dasch.swiss/0812/5Imf8B3gQ0M-2eTODaXzG7s.jpx/info.json,https://iiif.dasch.swiss/0812/5Imf8B3gQ0M-2eTODaXzG7s.jpx/full/max/0/default.jpg,SGV_12N_27760,MC 60,sgv.dir/images/SGV_12N_27760.TIF,Bild fehlt auf der Festplatte.
449996,https://data.dasch.swiss/resources/449996,https://ark.dasch.swiss/ark:/72163/1/0812/DqoembopRPyElx2cHGFaNwg,https://iiif.dasch.swiss/0812/38qBPeshqae-ifJpHa2qntR.jpx/info.json,https://iiif.dasch.swiss/0812/38qBPeshqae-ifJpHa2qntR.jpx/full/max/0/default.jpg,SGV_12N_27761,MC 61,sgv.dir/images/SGV_12N_27761.TIF,Bild fehlt auf der Festplatte.
449997,https://data.dasch.swiss/resources/449997,https://ark.dasch.swiss/ark:/72163/1/0812/Rp4MpV_vSduWJiWr4zeB3A3,https://iiif.dasch.swiss/0812/5wgijV50zzO-SJnrt1QIVcM.jpx/info.json,https://iiif.dasch.swiss/0812/5wgijV50zzO-SJnrt1QIVcM.jpx/full/max/0/default.jpg,SGV_12N_27762,MC 62,sgv.dir/images/SGV_12N_27762.TIF,Bild fehlt auf der Festplatte.
449998,https://data.dasch.swiss/resources/449998,https://ark.dasch.swiss/ark:/72163/1/0812/LMVgWOn8SKazoqeVvubcZgM,https://iiif.dasch.swiss/0812/5qTzXg7OWhB-kuZSyfWkwMs.jpx/info.json,https://iiif.dasch.swiss/0812/5qTzXg7OWhB-kuZSyfWkwMs.jpx/full/max/0/default.jpg,SGV_12N_27763,MC 63,sgv.dir/images/SGV_12N_27763.TIF,Bild fehlt auf der Festplatte.
449999,https://data.dasch.swiss/resources/449999,https://ark.dasch.swiss/ark:/72163/1/0812/zpzitYV2TcuKBAloBo=hJwL,https://iiif.dasch.swiss/0812/1ABWI5dWcmY-c2sq8guDvWd.jpx/info.json,https://iiif.dasch.swiss/0812/1ABWI5dWcmY-c2sq8guDvWd.jpx/full/max/0/default.jpg,SGV_12N_27764,MC 64,sgv.dir/images/SGV_12N_27764.TIF,Bild fehlt auf der Festplatte.
450000,https://data.dasch.swiss/resources/450000,https://ark.dasch.swiss/ark:/72163/1/0812/Irs9n3w6RcigfQad6ldSvgB,https://iiif.dasch.swiss/0812/6yLiDxnYhVD-ac8fTG1fS0c.jpx/info.json,https://iiif.dasch.swiss/0812/6yLiDxnYhVD-ac8fTG1fS0c.jpx/full/max/0/default.jpg,SGV_12N_27765,MC 65,sgv.dir/images/SGV_12N_27765.TIF,Bild fehlt auf der Festplatte.
450001,https://data.dasch.swiss/resources/450001,https://ark.dasch.swiss/ark:/72163/1/0812/KKOWy=bPR8ynUodd6YLZQQE,https://iiif.dasch.swiss/0812/4JLll6MYEXL-GuJAYP3YXhQ.jpx/info.json,https://iiif.dasch.swiss/0812/4JLll6MYEXL-GuJAYP3YXhQ.jpx/full/max/0/default.jpg,SGV_12N_27766,MC 66,sgv.dir/images/SGV_12N_27766.TIF,Bild fehlt auf der Festplatte.
450002,https://data.dasch.swiss/resources/450002,https://ark.dasch.swiss/ark:/72163/1/0812/hD5qAdJ0T6ecPk6f6oLGLwr,https://iiif.dasch.swiss/0812/2V2N7xYt4Hn-yndWOi834QV.jpx/info.json,https://iiif.dasch.swiss/0812/2V2N7xYt4Hn-yndWOi834QV.jpx/full/max/0/default.jpg,SGV_12N_27767,MC 67,sgv.dir/images/SGV_12N_27767.TIF,Bild fehlt auf der Festplatte.
450003,https://data.dasch.swiss/resources/450003,https://ark.dasch.swiss/ark:/72163/1/0812/bR6XiH9mRousTkgDxZex0g1,https://iiif.dasch.swiss/0812/69fZl7z376G-32ka3DbNiWT.jpx/info.json,https://iiif.dasch.swiss/0812/69fZl7z376G-32ka3DbNiWT.jpx/full/max/0/default.jpg,SGV_12N_27768,MC 68,sgv.dir/images/SGV_12N_27768.TIF,Bild fehlt auf der Festplatte.
450004,https://data.dasch.swiss/resources/450004,https://ark.dasch.swiss/ark:/72163/1/0812/cCSrbveEROW24iNO0wAEIQP,https://iiif.dasch.swiss/0812/0wMkWdJ06O7-K3juPSdz3en.jpx/info.json,https://iiif.dasch.swiss/0812/0wMkWdJ06O7-K3juPSdz3en.jpx/full/max/0/default.jpg,SGV_12N_27769,MC 69,sgv.dir/images/SGV_12N_27769.TIF,Bild fehlt auf der Festplatte.
450005,https://data.dasch.swiss/resources/450005,https://ark.dasch.swiss/ark:/72163/1/0812/g4dDV94mTEC2KKGmEOKmdgC,https://iiif.dasch.swiss/0812/6n6RkGS1t2h-zLD5ehA5GXh.jpx/info.json,https://iiif.dasch.swiss/0812/6n6RkGS1t2h-zLD5ehA5GXh.jpx/full/max/0/default.jpg,SGV_12N_27770,MC 70,sgv.dir/images/SGV_12N_27770.TIF,Bild fehlt auf der Festplatte.
450006,https://data.dasch.swiss/resources/450006,https://ark.dasch.swiss/ark:/72163/1/0812/9TThma7vSreu=QdAPVXjNgN,https://iiif.dasch.swiss/0812/22Hr0qdhPgG-BpYMV7SAR1Q.jpx/info.json,https://iiif.dasch.swiss/0812/22Hr0qdhPgG-BpYMV7SAR1Q.jpx/full/max/0/default.jpg,SGV_12N_27771,MC 71,sgv.dir/images/SGV_12N_27771.TIF,Bild fehlt auf der Festplatte.
450008,https://data.dasch.swiss/resources/450008,https://ark.dasch.swiss/ark:/72163/1/0812/IYeaQU9tQn2iO4xEpFf_0wq,https://iiif.dasch.swiss/0812/3eOiUUq2M3j-Wi47Xq5ktdd.jpx/info.json,https://iiif.dasch.swiss/0812/3eOiUUq2M3j-Wi47Xq5ktdd.jpx/full/max/0/default.jpg,SGV_12N_27773,MC 73,sgv.dir/images/SGV_12N_27773.TIF,Bild fehlt auf der Festplatte.
450009,https://data.dasch.swiss/resources/450009,https://ark.dasch.swiss/ark:/72163/1/0812/5Otm3tNyTFyvKVQ5uHrNVAZ,https://iiif.dasch.swiss/0812/2AvhCr3qweU-DC8mZ0CTJK4.jpx/info.json,https://iiif.dasch.swiss/0812/2AvhCr3qweU-DC8mZ0CTJK4.jpx/full/max/0/default.jpg,SGV_12N_27774,MC 74,sgv.dir/images/SGV_12N_27774.TIF,Bild fehlt auf der Festplatte.
450011,https://data.dasch.swiss/resources/450011,https://ark.dasch.swiss/ark:/72163/1/0812/mWPclEaRTh6FSDk8ZRqn=gY,https://iiif.dasch.swiss/0812/1otiOx3mKNE-feK1CvsdLQR.jpx/info.json,https://iiif.dasch.swiss/0812/1otiOx3mKNE-feK1CvsdLQR.jpx/full/max/0/default.jpg,SGV_12N_27776,MC 76,sgv.dir/images/SGV_12N_27776.TIF,Bild fehlt auf der Festplatte.
450012,https://data.dasch.swiss/resources/450012,https://ark.dasch.swiss/ark:/72163/1/0812/aUo=zKx9QouIaNtSelBbygy,https://iiif.dasch.swiss/0812/7T8toMzJ0im-rnAZyMAJVRo.jpx/info.json,https://iiif.dasch.swiss/0812/7T8toMzJ0im-rnAZyMAJVRo.jpx/full/max/0/default.jpg,SGV_12N_27777,MC 77,sgv.dir/images/SGV_12N_27777.TIF,Bild fehlt auf der Festplatte.
450013,https://data.dasch.swiss/resources/450013,https://ark.dasch.swiss/ark:/72163/1/0812/XiYXQsZ5RruAhfUm6jEsYAW,https://iiif.dasch.swiss/0812/2BxrFOwSF97-ZrMyzt9wD3N.jpx/info.json,https://iiif.dasch.swiss/0812/2BxrFOwSF97-ZrMyzt9wD3N.jpx/full/max/0/default.jpg,SGV_12N_27778,MC 78,sgv.dir/images/SGV_12N_27778.TIF,Bild fehlt auf der Festplatte.
450014,https://data.dasch.swiss/resources/450014,https://ark.dasch.swiss/ark:/72163/1/0812/xFYlMbCFSZ=QX0KM8fx7PQ2,https://iiif.dasch.swiss/0812/6LnuSDR4xJY-OP3pZLZXSR5.jpx/info.json,https://iiif.dasch.swiss/0812/6LnuSDR4xJY-OP3pZLZXSR5.jpx/full/max/0/default.jpg,SGV_12N_27779,MC 79,sgv.dir/images/SGV_12N_27779.TIF,Bild fehlt auf der Festplatte.
450015,https://data.dasch.swiss/resources/450015,https://ark.dasch.swiss/ark:/72163/1/0812/RcUtTrrlQ3iHBme3mNsVpQf,https://iiif.dasch.swiss/0812/5lTAeuaq4cC-rGVKqfUi2v9.jpx/info.json,https://iiif.dasch.swiss/0812/5lTAeuaq4cC-rGVKqfUi2v9.jpx/full/max/0/default.jpg,SGV_12N_27780,MC 80,sgv.dir/images/SGV_12N_27780.TIF,Bild fehlt auf der Festplatte.
450018,https://data.dasch.swiss/resources/450018,https://ark.dasch.swiss/ark:/72163/1/0812/h9g8OkCZScmEUa7a9iPWFAX,https://iiif.dasch.swiss/0812/5agx7DSk3cd-rdLaMyPBS7s.jpx/info.json,https://iiif.dasch.swiss/0812/5agx7DSk3cd-rdLaMyPBS7s.jpx/full/max/0/default.jpg,SGV_12N_27783,MC 83,sgv.dir/images/SGV_12N_27783.TIF,Bild fehlt auf der Festplatte.
450019,https://data.dasch.swiss/resources/450019,https://ark.dasch.swiss/ark:/72163/1/0812/wwtJkyErRaOlSOCpv=e=Tg6,https://iiif.dasch.swiss/0812/1PecFMHirW8-NuveHsx88n8.jpx/info.json,https://iiif.dasch.swiss/0812/1PecFMHirW8-NuveHsx88n8.jpx/full/max/0/default.jpg,SGV_12N_27784,MC 84,sgv.dir/images/SGV_12N_27784.TIF,Bild fehlt auf der Festplatte.
450020,https://data.dasch.swiss/resources/450020,https://ark.dasch.swiss/ark:/72163/1/0812/peVQgbelTW665j5m4_j2fgN,https://iiif.dasch.swiss/0812/1B56uJTHRgP-2SEu3bzV9oI.jpx/info.json,https://iiif.dasch.swiss/0812/1B56uJTHRgP-2SEu3bzV9oI.jpx/full/max/0/default.jpg,SGV_12N_27785,MC 85,sgv.dir/images/SGV_12N_27785.TIF,Bild fehlt auf der Festplatte.
450022,https://data.dasch.swiss/resources/450022,https://ark.dasch.swiss/ark:/72163/1/0812/vV80yG0lSP6Oqh4hRBg3uQi,https://iiif.dasch.swiss/0812/699jqaBYuyM-rw480gqZzfO.jpx/info.json,https://iiif.dasch.swiss/0812/699jqaBYuyM-rw480gqZzfO.jpx/full/max/0/default.jpg,SGV_12N_27787,MC 87,sgv.dir/images/SGV_12N_27787.TIF,Bild fehlt auf der Festplatte.
450024,https://data.dasch.swiss/resources/450024,https://ark.dasch.swiss/ark:/72163/1/0812/6m4bt3VZS1evfFR8m5BJxAe,https://iiif.dasch.swiss/0812/4iMIkqUf43Y-amATSh9ArNT.jpx/info.json,https://iiif.dasch.swiss/0812/4iMIkqUf43Y-amATSh9ArNT.jpx/full/max/0/default.jpg,SGV_12N_27789,MC 89,sgv.dir/images/SGV_12N_27789.TIF,Bild fehlt auf der Festplatte.
450025,https://data.dasch.swiss/resources/450025,https://ark.dasch.swiss/ark:/72163/1/0812/akrFLvWBQjKYkeT33Oqy4Q0,https://iiif.dasch.swiss/0812/1JqYOCN1px2-9Dd8rtyy2RB.jpx/info.json,https://iiif.dasch.swiss/0812/1JqYOCN1px2-9Dd8rtyy2RB.jpx/full/max/0/default.jpg,SGV_12N_27790,MC 90,sgv.dir/images/SGV_12N_27790.TIF,Bild fehlt auf der Festplatte.
450026,https://data.dasch.swiss/resources/450026,https://ark.dasch.swiss/ark:/72163/1/0812/FeHHiNAcT8aAWmPVIiVg2AH,https://iiif.dasch.swiss/0812/2fM26kT1vKu-yB0chLOraB2.jpx/info.json,https://iiif.dasch.swiss/0812/2fM26kT1vKu-yB0chLOraB2.jpx/full/max/0/default.jpg,SGV_12N_27791,MC 91,sgv.dir/images/SGV_12N_27791.TIF,Bild fehlt auf der Festplatte.
450027,https://data.dasch.swiss/resources/450027,https://ark.dasch.swiss/ark:/72163/1/0812/Rn1guxPzQHGMRSe7a=YTcQU,https://iiif.dasch.swiss/0812/2MnoyWnodTL-GHiwN1QrTZg.jpx/info.json,https://iiif.dasch.swiss/0812/2MnoyWnodTL-GHiwN1QrTZg.jpx/full/max/0/default.jpg,SGV_12N_27792,MC 92,sgv.dir/images/SGV_12N_27792.TIF,Bild fehlt auf der Festplatte.
450028,https://data.dasch.swiss/resources/450028,https://ark.dasch.swiss/ark:/72163/1/0812/BohhgZ7IRpWkHH0CPjnlwg_,https://iiif.dasch.swiss/0812/6IwzduEsflo-lCf5hGy2OdT.jpx/info.json,https://iiif.dasch.swiss/0812/6IwzduEsflo-lCf5hGy2OdT.jpx/full/max/0/default.jpg,SGV_12N_27793,MC 93,sgv.dir/images/SGV_12N_27793.TIF,Bild fehlt auf der Festplatte.
450029,https://data.dasch.swiss/resources/450029,https://ark.dasch.swiss/ark:/72163/1/0812/DhdfxuciTwG2ZXaLHeeDWgm,https://iiif.dasch.swiss/0812/10e0PEHVWB4-SXNPvko6GA0.jpx/info.json,https://iiif.dasch.swiss/0812/10e0PEHVWB4-SXNPvko6GA0.jpx/full/max/0/default.jpg,SGV_12N_27794,MC 94,sgv.dir/images/SGV_12N_27794.TIF,Bild fehlt auf der Festplatte.
450030,https://data.dasch.swiss/resources/450030,https://ark.dasch.swiss/ark:/72163/1/0812/6xPcb0HTQcaMnaPDfRUHDwH,https://iiif.dasch.swiss/0812/4jUMzXrWkAY-zB3AuPEOJya.jpx/info.json,https://iiif.dasch.swiss/0812/4jUMzXrWkAY-zB3AuPEOJya.jpx/full/max/0/default.jpg,SGV_12N_27795,MC 95,sgv.dir/images/SGV_12N_27795.TIF,Bild fehlt auf der Festplatte.
450031,https://data.dasch.swiss/resources/450031,https://ark.dasch.swiss/ark:/72163/1/0812/dEoaVAEQRc25wGbnzBVIbA9,https://iiif.dasch.swiss/0812/0SUnqxWkg4a-Iv7HzkBvCC8.jpx/info.json,https://iiif.dasch.swiss/0812/0SUnqxWkg4a-Iv7HzkBvCC8.jpx/full/max/0/default.jpg,SGV_12N_27796,MC 96,sgv.dir/images/SGV_12N_27796.TIF,Bild fehlt auf der Festplatte.
450032,https://data.dasch.swiss/resources/450032,https://ark.dasch.swiss/ark:/72163/1/0812/JQOJBk5CQBmSo47ipuE8gAN,https://iiif.dasch.swiss/0812/3dpKBijN8sb-wvSh1agopqe.jpx/info.json,https://iiif.dasch.swiss/0812/3dpKBijN8sb-wvSh1agopqe.jpx/full/max/0/default.jpg,SGV_12N_27797,MC 97,sgv.dir/images/SGV_12N_27797.TIF,Bild fehlt auf der Festplatte.
450033,https://data.dasch.swiss/resources/450033,https://ark.dasch.swiss/ark:/72163/1/0812/AsUTRu=6RbmP129RUc296Qs,https://iiif.dasch.swiss/0812/6NfoPGpXU9h-dVxtaqa7yT8.jpx/info.json,https://iiif.dasch.swiss/0812/6NfoPGpXU9h-dVxtaqa7yT8.jpx/full/max/0/default.jpg,SGV_12N_27798,MC 98,sgv.dir/images/SGV_12N_27798.TIF,Bild fehlt auf der Festplatte.
450034,https://data.dasch.swiss/resources/450034,https://ark.dasch.swiss/ark:/72163/1/0812/AlodVJ3oQCueCMO=Wv1YQAb,https://iiif.dasch.swiss/0812/4RMZPszU96y-tOusKVdHxSb.jpx/info.json,https://iiif.dasch.swiss/0812/4RMZPszU96y-tOusKVdHxSb.jpx/full/max/0/default.jpg,SGV_12N_27799,MC 99,sgv.dir/images/SGV_12N_27799.TIF,Bild fehlt auf der Festplatte.
450035,https://data.dasch.swiss/resources/450035,https://ark.dasch.swiss/ark:/72163/1/0812/eODXnaJcQUq3AT95Ze4uTQI,https://iiif.dasch.swiss/0812/3wTALB7Ra7s-KQ6bQwg5ELA.jpx/info.json,https://iiif.dasch.swiss/0812/3wTALB7Ra7s-KQ6bQwg5ELA.jpx/full/max/0/default.jpg,SGV_12N_27800,MC 100,sgv.dir/images/SGV_12N_27800.TIF,Bild fehlt auf der Festplatte.
450036,https://data.dasch.swiss/resources/450036,https://ark.dasch.swiss/ark:/72163/1/0812/y3muiHRZQqyDHNqiOFbGKgd,https://iiif.dasch.swiss/0812/2H26AHzzkzD-q4qqmVLgGhz.jpx/info.json,https://iiif.dasch.swiss/0812/2H26AHzzkzD-q4qqmVLgGhz.jpx/full/max/0/default.jpg,SGV_12N_27801,MD 1,sgv.dir/images/SGV_12N_27801.TIF,Bild fehlt auf der Festplatte.
450038,https://data.dasch.swiss/resources/450038,https://ark.dasch.swiss/ark:/72163/1/0812/6ckUiQtQSBWr8uBkY5imWAy,https://iiif.dasch.swiss/0812/2ig19GbDUde-wxyqKeclcZP.jpx/info.json,https://iiif.dasch.swiss/0812/2ig19GbDUde-wxyqKeclcZP.jpx/full/max/0/default.jpg,SGV_12N_27803,MD 3,sgv.dir/images/SGV_12N_27803.TIF,Bild fehlt auf der Festplatte.
450039,https://data.dasch.swiss/resources/450039,https://ark.dasch.swiss/ark:/72163/1/0812/llOeghfXRPOO6=_UfaWRjQw,https://iiif.dasch.swiss/0812/6hxYjxv4nDe-OYaxGwTlQ3l.jpx/info.json,https://iiif.dasch.swiss/0812/6hxYjxv4nDe-OYaxGwTlQ3l.jpx/full/max/0/default.jpg,SGV_12N_27804,MD 4,sgv.dir/images/SGV_12N_27804.TIF,Bild fehlt auf der Festplatte.
450042,https://data.dasch.swiss/resources/450042,https://ark.dasch.swiss/ark:/72163/1/0812/MG00wI83Qpm8KHY7rWa5hg=,https://iiif.dasch.swiss/0812/6ZIO20ZiU9o-WPXcobIMCOH.jpx/info.json,https://iiif.dasch.swiss/0812/6ZIO20ZiU9o-WPXcobIMCOH.jpx/full/max/0/default.jpg,SGV_12N_27807,MD 7,sgv.dir/images/SGV_12N_27807.TIF,Bild fehlt auf der Festplatte.
